Datetime,regime_label,vol_ratio,votes_high,votes_neutral,votes_low,hold_time,decision_time,regime_numeric
2025-11-06 20:58:00+00:00,High,9.295100994227775,3,0,2,15,2025-11-07 14:37:00+00:00,2
2025-11-06 20:59:00+00:00,Low,9.204168081419628,2,0,3,0,2025-11-07 14:38:00+00:00,0
2025-11-07 14:30:00+00:00,Low,2.7905161062531723,1,0,4,1,2025-11-07 14:39:00+00:00,0
2025-11-07 14:31:00+00:00,Low,0.3048056140463081,0,0,5,2,2025-11-07 14:40:00+00:00,0
2025-11-07 14:32:00+00:00,Low,0.6040315620019489,0,0,5,3,2025-11-07 14:41:00+00:00,0
2025-11-07 14:33:00+00:00,Low,0.5456356517956873,0,0,5,4,2025-11-07 14:42:00+00:00,0
2025-11-07 14:34:00+00:00,Low,0.650059916001742,0,0,5,5,2025-11-07 14:43:00+00:00,0
2025-11-07 14:35:00+00:00,Low,0.6082141468106319,0,0,5,6,2025-11-07 14:44:00+00:00,0
2025-11-07 14:36:00+00:00,Low,0.7836046815444161,0,0,5,7,2025-11-07 14:45:00+00:00,0
2025-11-07 14:37:00+00:00,Low,0.6018873378235703,0,0,5,8,2025-11-07 14:46:00+00:00,0
2025-11-07 14:38:00+00:00,Low,0.4354135483718295,0,0,5,9,2025-11-07 14:47:00+00:00,0
2025-11-07 14:39:00+00:00,Low,0.4580376324510965,0,0,5,10,2025-11-07 14:48:00+00:00,0
2025-11-07 14:40:00+00:00,Low,0.3912785798439385,0,1,4,11,2025-11-07 14:49:00+00:00,0
2025-11-07 14:41:00+00:00,Low,0.448816393119718,1,1,3,12,2025-11-07 14:50:00+00:00,0
2025-11-07 14:42:00+00:00,Low,0.7523428115219262,2,1,2,13,2025-11-07 14:51:00+00:00,0
2025-11-07 14:43:00+00:00,Low,0.7840793645201617,2,2,1,14,2025-11-07 14:52:00+00:00,0
2025-11-07 14:44:00+00:00,High,1.0176753985794387,3,2,0,0,2025-11-07 14:53:00+00:00,2
2025-11-07 14:45:00+00:00,High,1.3026801345830512,3,2,0,1,2025-11-07 14:54:00+00:00,2
2025-11-07 14:46:00+00:00,High,1.2263852930004768,2,2,1,2,2025-11-07 14:55:00+00:00,2
2025-11-07 14:47:00+00:00,High,1.093866908842939,1,2,2,3,2025-11-07 14:56:00+00:00,2
2025-11-07 14:48:00+00:00,High,1.246156863942474,1,1,3,4,2025-11-07 14:57:00+00:00,2
2025-11-07 14:49:00+00:00,Low,1.1385324406119994,0,1,4,0,2025-11-07 14:58:00+00:00,0
2025-11-07 14:50:00+00:00,Low,0.7271517129711319,0,0,5,1,2025-11-07 14:59:00+00:00,0
2025-11-07 14:51:00+00:00,Low,0.7762918532630629,0,0,5,2,2025-11-07 15:00:00+00:00,0
2025-11-07 14:52:00+00:00,Low,0.7906876896705369,0,0,5,3,2025-11-07 15:01:00+00:00,0
2025-11-07 14:53:00+00:00,Low,0.5692611416960266,0,0,5,4,2025-11-07 15:02:00+00:00,0
2025-11-07 14:54:00+00:00,Low,0.3970011366722501,0,0,5,5,2025-11-07 15:03:00+00:00,0
2025-11-07 14:55:00+00:00,Low,0.5994292560648636,0,0,5,6,2025-11-07 15:04:00+00:00,0
2025-11-07 14:56:00+00:00,Low,0.778151589938767,0,0,5,7,2025-11-07 15:05:00+00:00,0
2025-11-07 14:57:00+00:00,Low,0.6425006765095966,0,0,5,8,2025-11-07 15:06:00+00:00,0
2025-11-07 14:58:00+00:00,Low,0.5877053262918126,0,0,5,9,2025-11-07 15:07:00+00:00,0
2025-11-07 14:59:00+00:00,Low,0.5925373816775549,0,0,5,10,2025-11-07 15:08:00+00:00,0
2025-11-07 15:00:00+00:00,Low,0.5780116987395828,0,1,4,11,2025-11-07 15:09:00+00:00,0
2025-11-07 15:01:00+00:00,Low,0.4594442807423016,0,2,3,12,2025-11-07 15:10:00+00:00,0
2025-11-07 15:02:00+00:00,Low,0.7854922390862407,1,2,2,13,2025-11-07 15:11:00+00:00,0
2025-11-07 15:03:00+00:00,Low,0.6634290808768909,1,2,2,14,2025-11-07 15:12:00+00:00,0
2025-11-07 15:04:00+00:00,Low,0.9749911529106132,1,2,2,15,2025-11-07 15:13:00+00:00,0
2025-11-07 15:05:00+00:00,Low,1.1781287082906808,1,1,3,16,2025-11-07 15:14:00+00:00,0
2025-11-07 15:06:00+00:00,Low,1.2036713974249533,1,0,4,17,2025-11-07 15:15:00+00:00,0
2025-11-07 15:07:00+00:00,Low,0.6049612264506374,0,0,5,18,2025-11-07 15:16:00+00:00,0
2025-11-07 15:08:00+00:00,Low,0.4781491793299821,0,0,5,19,2025-11-07 15:17:00+00:00,0
2025-11-07 15:09:00+00:00,Low,0.4278990640889991,0,0,5,20,2025-11-07 15:18:00+00:00,0
2025-11-07 15:10:00+00:00,Low,0.2737729818041052,0,0,5,21,2025-11-07 15:19:00+00:00,0
2025-11-07 15:11:00+00:00,Low,0.2753995719668342,0,0,5,22,2025-11-07 15:20:00+00:00,0
2025-11-07 15:12:00+00:00,Low,0.4723461387392025,0,0,5,23,2025-11-07 15:21:00+00:00,0
2025-11-07 15:13:00+00:00,Low,0.6034117819920972,0,0,5,24,2025-11-07 15:22:00+00:00,0
2025-11-07 15:14:00+00:00,Low,0.5436669540787809,0,0,5,25,2025-11-07 15:23:00+00:00,0
2025-11-07 15:15:00+00:00,Low,0.5141509809577675,0,1,4,26,2025-11-07 15:24:00+00:00,0
2025-11-07 15:16:00+00:00,Low,0.19594308371986166,0,2,3,27,2025-11-07 15:25:00+00:00,0
2025-11-07 15:17:00+00:00,Neutral,0.31579383232652686,0,3,2,0,2025-11-07 15:26:00+00:00,1
2025-11-07 15:18:00+00:00,Neutral,0.2404883756468794,0,4,1,1,2025-11-07 15:27:00+00:00,1
2025-11-07 15:19:00+00:00,Neutral,0.9435452662781684,0,5,0,2,2025-11-07 15:28:00+00:00,1
2025-11-07 15:20:00+00:00,Neutral,0.9653139438341222,0,4,1,3,2025-11-07 15:29:00+00:00,1
2025-11-07 15:21:00+00:00,Neutral,1.1307365530491726,0,3,2,4,2025-11-07 15:30:00+00:00,1
2025-11-07 15:22:00+00:00,Low,1.1361452876552298,0,2,3,0,2025-11-07 15:31:00+00:00,0
2025-11-07 15:23:00+00:00,Low,1.0884873990082924,0,1,4,1,2025-11-07 15:32:00+00:00,0
2025-11-07 15:24:00+00:00,Low,0.616776117154016,0,0,5,2,2025-11-07 15:33:00+00:00,0
2025-11-07 15:25:00+00:00,Low,0.7024310863511543,0,0,5,3,2025-11-07 15:34:00+00:00,0
2025-11-07 15:26:00+00:00,Low,0.4803144712661314,0,0,5,4,2025-11-07 15:35:00+00:00,0
2025-11-07 15:27:00+00:00,Low,0.4105546094834943,0,0,5,5,2025-11-07 15:36:00+00:00,0
2025-11-07 15:28:00+00:00,Low,0.4619931318348929,0,0,5,6,2025-11-07 15:37:00+00:00,0
2025-11-07 15:29:00+00:00,Low,0.6230880032529362,0,0,5,7,2025-11-07 15:38:00+00:00,0
2025-11-07 15:30:00+00:00,Low,0.6276171715070185,0,0,5,8,2025-11-07 15:39:00+00:00,0
2025-11-07 15:31:00+00:00,Low,0.6888003517273078,0,0,5,9,2025-11-07 15:40:00+00:00,0
2025-11-07 15:32:00+00:00,Low,0.7919339005277574,0,1,4,10,2025-11-07 15:41:00+00:00,0
2025-11-07 15:33:00+00:00,Low,0.78817906848765,0,2,3,11,2025-11-07 15:42:00+00:00,0
2025-11-07 15:34:00+00:00,Neutral,0.5521788260490809,0,3,2,0,2025-11-07 15:43:00+00:00,1
2025-11-07 15:35:00+00:00,Neutral,0.7074345781608092,0,4,1,1,2025-11-07 15:44:00+00:00,1
2025-11-07 15:36:00+00:00,Neutral,0.8550413871114102,0,5,0,2,2025-11-07 15:45:00+00:00,1
2025-11-07 15:37:00+00:00,Neutral,0.9002463295363922,0,4,1,3,2025-11-07 15:46:00+00:00,1
2025-11-07 15:38:00+00:00,Neutral,0.9387359690797838,0,3,2,4,2025-11-07 15:47:00+00:00,1
2025-11-07 15:39:00+00:00,Low,0.941017889030203,0,2,3,0,2025-11-07 15:48:00+00:00,0
2025-11-07 15:40:00+00:00,Low,0.8315060408664979,0,2,3,1,2025-11-07 15:49:00+00:00,0
2025-11-07 15:41:00+00:00,Low,0.5765936092981899,0,2,3,2,2025-11-07 15:50:00+00:00,0
2025-11-07 15:42:00+00:00,Low,0.2982553908855758,0,3,2,3,2025-11-07 15:51:00+00:00,0
2025-11-07 15:43:00+00:00,Low,0.6382225152461669,0,4,1,4,2025-11-07 15:52:00+00:00,0
2025-11-07 15:44:00+00:00,Neutral,0.8491029584564347,0,5,0,0,2025-11-07 15:53:00+00:00,1
2025-11-07 15:45:00+00:00,Neutral,0.8947977309847723,0,4,1,1,2025-11-07 15:54:00+00:00,1
2025-11-07 15:46:00+00:00,Neutral,0.8590350007050663,0,3,2,2,2025-11-07 15:55:00+00:00,1
2025-11-07 15:47:00+00:00,Neutral,1.0402636436538009,0,2,3,3,2025-11-07 15:56:00+00:00,1
2025-11-07 15:48:00+00:00,Neutral,0.8062247280655531,0,1,4,4,2025-11-07 15:57:00+00:00,1
2025-11-07 15:49:00+00:00,Low,0.647022117030732,0,0,5,0,2025-11-07 15:58:00+00:00,0
2025-11-07 15:50:00+00:00,Low,0.6131411771874046,0,0,5,1,2025-11-07 15:59:00+00:00,0
2025-11-07 15:51:00+00:00,Low,0.568182902344054,0,0,5,2,2025-11-07 16:00:00+00:00,0
2025-11-07 15:52:00+00:00,Low,0.27164020447839465,0,0,5,3,2025-11-07 16:01:00+00:00,0
2025-11-07 15:53:00+00:00,Low,0.24438894590469024,0,0,5,4,2025-11-07 16:02:00+00:00,0
2025-11-07 15:54:00+00:00,Low,0.23486543890828587,0,0,5,5,2025-11-07 16:03:00+00:00,0
2025-11-07 15:55:00+00:00,Low,0.16267334446006507,0,0,5,6,2025-11-07 16:04:00+00:00,0
2025-11-07 15:56:00+00:00,Low,0.6440793121001351,0,0,5,7,2025-11-07 16:05:00+00:00,0
2025-11-07 15:57:00+00:00,Low,0.5803880920804988,0,0,5,8,2025-11-07 16:06:00+00:00,0
2025-11-07 15:58:00+00:00,Low,0.656630296229096,0,0,5,9,2025-11-07 16:07:00+00:00,0
2025-11-07 15:59:00+00:00,Low,0.656444496159562,0,1,4,10,2025-11-07 16:08:00+00:00,0
2025-11-07 16:00:00+00:00,Low,0.6199078589083998,0,2,3,11,2025-11-07 16:09:00+00:00,0
2025-11-07 16:01:00+00:00,Neutral,0.32053489905526733,0,3,2,0,2025-11-07 16:10:00+00:00,1
2025-11-07 16:02:00+00:00,Neutral,0.7564171993244606,0,4,1,1,2025-11-07 16:11:00+00:00,1
2025-11-07 16:03:00+00:00,Neutral,0.8603132665622939,0,4,1,2,2025-11-07 16:12:00+00:00,1
2025-11-07 16:04:00+00:00,Neutral,0.9340879397000306,0,3,2,3,2025-11-07 16:13:00+00:00,1
2025-11-07 16:05:00+00:00,Neutral,0.928010163415072,0,3,2,4,2025-11-07 16:14:00+00:00,1
2025-11-07 16:06:00+00:00,Neutral,0.8603834317497637,0,3,2,5,2025-11-07 16:15:00+00:00,1
2025-11-07 16:07:00+00:00,Neutral,0.7928895195802902,0,3,2,6,2025-11-07 16:16:00+00:00,1
2025-11-07 16:08:00+00:00,Neutral,0.5913387590981228,0,3,2,7,2025-11-07 16:17:00+00:00,1
2025-11-07 16:09:00+00:00,Neutral,0.8833940226939021,0,3,2,8,2025-11-07 16:18:00+00:00,1
2025-11-07 16:10:00+00:00,Low,0.8782248260132406,0,2,3,0,2025-11-07 16:19:00+00:00,0
2025-11-07 16:11:00+00:00,Low,0.8662327822846088,0,1,4,1,2025-11-07 16:20:00+00:00,0
2025-11-07 16:12:00+00:00,Low,0.6090518537645693,0,0,5,2,2025-11-07 16:21:00+00:00,0
2025-11-07 16:13:00+00:00,Low,0.6642827457755461,0,0,5,3,2025-11-07 16:22:00+00:00,0
2025-11-07 16:14:00+00:00,Low,0.6454603535508527,0,0,5,4,2025-11-07 16:23:00+00:00,0
2025-11-07 16:15:00+00:00,Low,0.7055356704183191,0,0,5,5,2025-11-07 16:24:00+00:00,0
2025-11-07 16:16:00+00:00,Low,0.5325735716818104,0,0,5,6,2025-11-07 16:25:00+00:00,0
2025-11-07 16:17:00+00:00,Low,0.37629552144636597,0,0,5,7,2025-11-07 16:26:00+00:00,0
2025-11-07 16:18:00+00:00,Low,0.6462600801194498,0,0,5,8,2025-11-07 16:27:00+00:00,0
2025-11-07 16:19:00+00:00,Low,0.5773166675666002,0,0,5,9,2025-11-07 16:28:00+00:00,0
2025-11-07 16:20:00+00:00,Low,0.5313738286228944,0,0,5,10,2025-11-07 16:29:00+00:00,0
2025-11-07 16:21:00+00:00,Low,0.5199294274600171,0,0,5,11,2025-11-07 16:30:00+00:00,0
2025-11-07 16:22:00+00:00,Low,0.44861260515842966,0,0,5,12,2025-11-07 16:31:00+00:00,0
2025-11-07 16:23:00+00:00,Low,0.43876369946609495,0,0,5,13,2025-11-07 16:32:00+00:00,0
2025-11-07 16:24:00+00:00,Low,0.27617151460955003,0,0,5,14,2025-11-07 16:33:00+00:00,0
2025-11-07 16:25:00+00:00,Low,0.20205639370769524,0,0,5,15,2025-11-07 16:34:00+00:00,0
2025-11-07 16:26:00+00:00,Low,0.23142360359507624,1,0,4,16,2025-11-07 16:35:00+00:00,0
2025-11-07 16:27:00+00:00,Low,0.23416702925441604,2,0,3,17,2025-11-07 16:36:00+00:00,0
2025-11-07 16:28:00+00:00,High,0.3946750156352856,3,0,2,0,2025-11-07 16:37:00+00:00,2
2025-11-07 16:29:00+00:00,High,0.4720915024425663,4,0,1,1,2025-11-07 16:38:00+00:00,2
2025-11-07 16:30:00+00:00,High,1.2772783038792437,5,0,0,2,2025-11-07 16:39:00+00:00,2
2025-11-07 16:31:00+00:00,High,1.4162237454240005,4,0,1,3,2025-11-07 16:40:00+00:00,2
2025-11-07 16:32:00+00:00,High,1.4242290377525393,3,0,2,4,2025-11-07 16:41:00+00:00,2
2025-11-07 16:33:00+00:00,High,1.382324071212233,2,1,2,5,2025-11-07 16:42:00+00:00,2
2025-11-07 16:34:00+00:00,High,1.394979210825305,1,2,2,6,2025-11-07 16:43:00+00:00,2
2025-11-07 16:35:00+00:00,Neutral,0.5749204030032121,0,3,2,0,2025-11-07 16:44:00+00:00,1
2025-11-07 16:36:00+00:00,Neutral,0.6502021883340124,0,4,1,1,2025-11-07 16:45:00+00:00,1
2025-11-07 16:37:00+00:00,Neutral,0.8017382290180863,0,5,0,2,2025-11-07 16:46:00+00:00,1
2025-11-07 16:38:00+00:00,Neutral,0.9755106584490375,1,4,0,3,2025-11-07 16:47:00+00:00,1
2025-11-07 16:39:00+00:00,Neutral,0.8691803246428375,1,4,0,4,2025-11-07 16:48:00+00:00,1
2025-11-07 16:40:00+00:00,Neutral,0.8825078807903756,1,4,0,5,2025-11-07 16:49:00+00:00,1
2025-11-07 16:41:00+00:00,Neutral,0.8735226482357101,1,4,0,6,2025-11-07 16:50:00+00:00,1
2025-11-07 16:42:00+00:00,Neutral,1.2176618380976305,1,4,0,7,2025-11-07 16:51:00+00:00,1
2025-11-07 16:43:00+00:00,Neutral,1.170143467000681,0,4,1,8,2025-11-07 16:52:00+00:00,1
2025-11-07 16:44:00+00:00,Neutral,1.0687285985852728,0,3,2,9,2025-11-07 16:53:00+00:00,1
2025-11-07 16:45:00+00:00,Low,1.0266806306330403,0,2,3,0,2025-11-07 16:54:00+00:00,0
2025-11-07 16:46:00+00:00,Low,1.0200770310547345,0,2,3,1,2025-11-07 16:55:00+00:00,0
2025-11-07 16:47:00+00:00,Low,0.4973275644022672,0,2,3,2,2025-11-07 16:56:00+00:00,0
2025-11-07 16:48:00+00:00,Low,0.6203382674869202,0,2,3,3,2025-11-07 16:57:00+00:00,0
2025-11-07 16:49:00+00:00,Low,0.6421688581638861,0,2,3,4,2025-11-07 16:58:00+00:00,0
2025-11-07 16:50:00+00:00,Neutral,0.8177739056826666,0,3,2,0,2025-11-07 16:59:00+00:00,1
2025-11-07 16:51:00+00:00,Neutral,0.8395561988903578,0,3,2,1,2025-11-07 17:00:00+00:00,1
2025-11-07 16:52:00+00:00,Neutral,0.27108213358050687,0,3,2,2,2025-11-07 17:01:00+00:00,1
2025-11-07 16:53:00+00:00,Neutral,0.6001738880888176,0,4,1,3,2025-11-07 17:02:00+00:00,1
2025-11-07 16:54:00+00:00,Neutral,0.8562084596966258,0,4,1,4,2025-11-07 17:03:00+00:00,1
2025-11-07 16:55:00+00:00,Neutral,1.1809767871827086,0,3,2,5,2025-11-07 17:04:00+00:00,1
2025-11-07 16:56:00+00:00,Low,1.1752332603490645,0,2,3,0,2025-11-07 17:05:00+00:00,0
2025-11-07 16:57:00+00:00,Low,1.1692177333422624,0,1,4,1,2025-11-07 17:06:00+00:00,0
2025-11-07 16:58:00+00:00,Low,0.6643950527961414,0,1,4,2,2025-11-07 17:07:00+00:00,0
2025-11-07 16:59:00+00:00,Low,0.796164368675298,0,1,4,3,2025-11-07 17:08:00+00:00,0
2025-11-07 17:00:00+00:00,Low,0.5819731344331621,0,2,3,4,2025-11-07 17:09:00+00:00,0
2025-11-07 17:01:00+00:00,Neutral,0.6682248206349584,0,3,2,0,2025-11-07 17:10:00+00:00,1
2025-11-07 17:02:00+00:00,Neutral,0.8060316707185712,0,4,1,1,2025-11-07 17:11:00+00:00,1
2025-11-07 17:03:00+00:00,Neutral,0.7422005441595623,0,4,1,2,2025-11-07 17:12:00+00:00,1
2025-11-07 17:04:00+00:00,Neutral,0.8583911984774567,0,4,1,3,2025-11-07 17:13:00+00:00,1
2025-11-07 17:05:00+00:00,Neutral,1.0123133293051882,0,3,2,4,2025-11-07 17:14:00+00:00,1
2025-11-07 17:06:00+00:00,Low,0.9487801770809108,0,2,3,0,2025-11-07 17:15:00+00:00,0
2025-11-07 17:07:00+00:00,Low,0.8487894981742624,0,1,4,1,2025-11-07 17:16:00+00:00,0
2025-11-07 17:08:00+00:00,Low,0.6424447173691418,0,0,5,2,2025-11-07 17:17:00+00:00,0
2025-11-07 17:09:00+00:00,Low,0.7686393924093706,0,0,5,3,2025-11-07 17:18:00+00:00,0
2025-11-07 17:10:00+00:00,Low,0.7244387827706742,0,0,5,4,2025-11-07 17:19:00+00:00,0
2025-11-07 17:11:00+00:00,Low,0.5902217561714469,0,0,5,5,2025-11-07 17:20:00+00:00,0
2025-11-07 17:12:00+00:00,Low,0.5954790285744419,0,0,5,6,2025-11-07 17:21:00+00:00,0
2025-11-07 17:13:00+00:00,Low,0.40045530661967255,0,1,4,7,2025-11-07 17:22:00+00:00,0
2025-11-07 17:14:00+00:00,Low,0.4827709228157849,0,2,3,8,2025-11-07 17:23:00+00:00,0
2025-11-07 17:15:00+00:00,Neutral,0.6382310278185752,0,3,2,0,2025-11-07 17:24:00+00:00,1
2025-11-07 17:16:00+00:00,Neutral,0.7450565490820099,0,4,1,1,2025-11-07 17:25:00+00:00,1
2025-11-07 17:17:00+00:00,Neutral,0.9587746361345272,0,5,0,2,2025-11-07 17:26:00+00:00,1
2025-11-07 17:18:00+00:00,Neutral,0.9897183400847568,0,4,1,3,2025-11-07 17:27:00+00:00,1
2025-11-07 17:19:00+00:00,Neutral,0.9346472526194531,0,4,1,4,2025-11-07 17:28:00+00:00,1
2025-11-07 17:20:00+00:00,Neutral,1.0037841903724285,0,4,1,5,2025-11-07 17:29:00+00:00,1
2025-11-07 17:21:00+00:00,Neutral,0.9835844481408764,0,4,1,6,2025-11-07 17:30:00+00:00,1
2025-11-07 17:22:00+00:00,Neutral,0.7868554863354069,0,3,2,7,2025-11-07 17:31:00+00:00,1
2025-11-07 17:23:00+00:00,Neutral,0.8351494310665181,0,3,2,8,2025-11-07 17:32:00+00:00,1
2025-11-07 17:24:00+00:00,Neutral,0.9228742879604195,0,3,2,9,2025-11-07 17:33:00+00:00,1
2025-11-07 17:25:00+00:00,Low,0.9238267183912101,0,2,3,0,2025-11-07 17:34:00+00:00,0
2025-11-07 17:26:00+00:00,Low,0.7397535802015364,0,1,4,1,2025-11-07 17:35:00+00:00,0
2025-11-07 17:27:00+00:00,Low,0.7691811396293541,0,1,4,2,2025-11-07 17:36:00+00:00,0
2025-11-07 17:28:00+00:00,Low,0.8248618068286573,0,1,4,3,2025-11-07 17:37:00+00:00,0
2025-11-07 17:29:00+00:00,Low,0.18633273149358615,0,0,5,4,2025-11-07 17:38:00+00:00,0
2025-11-07 17:30:00+00:00,Low,0.37683342358155214,0,1,4,5,2025-11-07 17:39:00+00:00,0
2025-11-07 17:31:00+00:00,Low,0.38109507371134194,1,1,3,6,2025-11-07 17:40:00+00:00,0
2025-11-07 17:32:00+00:00,Low,0.41847040086199705,2,1,2,7,2025-11-07 17:41:00+00:00,0
2025-11-07 17:33:00+00:00,High,0.30701060042972544,3,1,1,0,2025-11-07 17:42:00+00:00,2
2025-11-07 17:34:00+00:00,High,1.1850760208192177,4,1,0,1,2025-11-07 17:43:00+00:00,2
2025-11-07 17:35:00+00:00,High,1.4216883712603121,4,1,0,2,2025-11-07 17:44:00+00:00,2
2025-11-07 17:36:00+00:00,High,1.410506897144644,3,1,1,3,2025-11-07 17:45:00+00:00,2
2025-11-07 17:37:00+00:00,High,1.4265100456946391,2,1,2,4,2025-11-07 17:46:00+00:00,2
2025-11-07 17:38:00+00:00,Low,1.3947501356888516,1,1,3,0,2025-11-07 17:47:00+00:00,0
2025-11-07 17:39:00+00:00,Low,0.9195857095709095,0,1,4,1,2025-11-07 17:48:00+00:00,0
2025-11-07 17:40:00+00:00,Low,0.778714632760865,0,1,4,2,2025-11-07 17:49:00+00:00,0
2025-11-07 17:41:00+00:00,Low,0.792627528726975,0,2,3,3,2025-11-07 17:50:00+00:00,0
2025-11-07 17:42:00+00:00,Low,0.7652985175970527,0,3,2,4,2025-11-07 17:51:00+00:00,0
2025-11-07 17:43:00+00:00,Neutral,0.6645954858576858,1,3,1,0,2025-11-07 17:52:00+00:00,1
2025-11-07 17:44:00+00:00,Neutral,0.9578932462323239,2,3,0,1,2025-11-07 17:53:00+00:00,1
2025-11-07 17:45:00+00:00,Neutral,0.9177203549662103,3,2,0,2,2025-11-07 17:54:00+00:00,1
2025-11-07 17:46:00+00:00,Neutral,0.888086933680063,4,1,0,3,2025-11-07 17:55:00+00:00,1
2025-11-07 17:47:00+00:00,Neutral,1.413690060260455,5,0,0,4,2025-11-07 17:56:00+00:00,1
2025-11-07 17:48:00+00:00,High,1.5221541980937434,4,1,0,0,2025-11-07 17:57:00+00:00,2
2025-11-07 17:49:00+00:00,High,1.2628594612581534,3,1,1,1,2025-11-07 17:58:00+00:00,2
2025-11-07 17:50:00+00:00,High,1.2917084384215038,2,1,2,2,2025-11-07 17:59:00+00:00,2
2025-11-07 17:51:00+00:00,High,1.2560286238285303,1,1,3,3,2025-11-07 18:00:00+00:00,2
2025-11-07 17:52:00+00:00,High,1.0436657386794543,0,1,4,4,2025-11-07 18:01:00+00:00,2
2025-11-07 17:53:00+00:00,Low,0.349181218993857,0,0,5,0,2025-11-07 18:02:00+00:00,0
2025-11-07 17:54:00+00:00,Low,0.3842983794342866,0,0,5,1,2025-11-07 18:03:00+00:00,0
2025-11-07 17:55:00+00:00,Low,0.36740113536797253,0,0,5,2,2025-11-07 18:04:00+00:00,0
2025-11-07 17:56:00+00:00,Low,0.2789409689796405,0,0,5,3,2025-11-07 18:05:00+00:00,0
2025-11-07 17:57:00+00:00,Low,0.42978554427691823,0,0,5,4,2025-11-07 18:06:00+00:00,0
2025-11-07 17:58:00+00:00,Low,0.5597695591441014,0,0,5,5,2025-11-07 18:07:00+00:00,0
2025-11-07 17:59:00+00:00,Low,0.566816538994758,0,0,5,6,2025-11-07 18:08:00+00:00,0
2025-11-07 18:00:00+00:00,Low,0.5490111332007701,0,1,4,7,2025-11-07 18:09:00+00:00,0
2025-11-07 18:01:00+00:00,Low,0.4236074599159168,0,2,3,8,2025-11-07 18:10:00+00:00,0
2025-11-07 18:02:00+00:00,Low,0.6045350340154118,0,2,3,9,2025-11-07 18:11:00+00:00,0
2025-11-07 18:03:00+00:00,Low,0.6304939724474726,0,2,3,10,2025-11-07 18:12:00+00:00,0
2025-11-07 18:04:00+00:00,Low,0.8205308955795736,0,2,3,11,2025-11-07 18:13:00+00:00,0
2025-11-07 18:05:00+00:00,Low,0.8750176079118595,0,1,4,12,2025-11-07 18:14:00+00:00,0
2025-11-07 18:06:00+00:00,Low,0.6054927779164694,0,0,5,13,2025-11-07 18:15:00+00:00,0
2025-11-07 18:07:00+00:00,Low,0.6332960216489254,0,0,5,14,2025-11-07 18:16:00+00:00,0
2025-11-07 18:08:00+00:00,Low,0.7426948408651508,0,0,5,15,2025-11-07 18:17:00+00:00,0
2025-11-07 18:09:00+00:00,Low,0.5319510614733998,0,0,5,16,2025-11-07 18:18:00+00:00,0
2025-11-07 18:10:00+00:00,Low,0.4915918822562507,0,1,4,17,2025-11-07 18:19:00+00:00,0
2025-11-07 18:11:00+00:00,Low,0.41191174843599354,0,2,3,18,2025-11-07 18:20:00+00:00,0
2025-11-07 18:12:00+00:00,Neutral,0.5144940967345588,0,3,2,0,2025-11-07 18:21:00+00:00,1
2025-11-07 18:13:00+00:00,Neutral,0.5073843956205502,0,4,1,1,2025-11-07 18:22:00+00:00,1
2025-11-07 18:14:00+00:00,Neutral,1.0684955374290546,0,5,0,2,2025-11-07 18:23:00+00:00,1
2025-11-07 18:15:00+00:00,Neutral,1.063400316548515,0,4,1,3,2025-11-07 18:24:00+00:00,1
2025-11-07 18:16:00+00:00,Neutral,1.048145008976129,0,3,2,4,2025-11-07 18:25:00+00:00,1
2025-11-07 18:17:00+00:00,Low,0.910233042024348,0,2,3,0,2025-11-07 18:26:00+00:00,0
2025-11-07 18:18:00+00:00,Low,0.8704062873751128,0,1,4,1,2025-11-07 18:27:00+00:00,0
2025-11-07 18:19:00+00:00,Low,0.5053577401600645,0,0,5,2,2025-11-07 18:28:00+00:00,0
2025-11-07 18:20:00+00:00,Low,0.5097871855231059,0,0,5,3,2025-11-07 18:29:00+00:00,0
2025-11-07 18:21:00+00:00,Low,0.47708324793322454,0,0,5,4,2025-11-07 18:30:00+00:00,0
2025-11-07 18:22:00+00:00,Low,0.5426382692842299,0,0,5,5,2025-11-07 18:31:00+00:00,0
2025-11-07 18:23:00+00:00,Low,0.576489408898893,0,0,5,6,2025-11-07 18:32:00+00:00,0
2025-11-07 18:24:00+00:00,Low,0.5449867214396233,0,0,5,7,2025-11-07 18:33:00+00:00,0
2025-11-07 18:25:00+00:00,Low,0.5388290584504241,0,0,5,8,2025-11-07 18:34:00+00:00,0
2025-11-07 18:26:00+00:00,Low,0.1636278791240482,0,0,5,9,2025-11-07 18:35:00+00:00,0
2025-11-07 18:27:00+00:00,Low,0.32451465724130696,0,0,5,10,2025-11-07 18:36:00+00:00,0
2025-11-07 18:28:00+00:00,Low,0.24021105519470753,0,0,5,11,2025-11-07 18:37:00+00:00,0
2025-11-07 18:29:00+00:00,Low,0.44524729948784125,0,1,4,12,2025-11-07 18:38:00+00:00,0
2025-11-07 18:30:00+00:00,Low,0.6786910312531986,1,1,3,13,2025-11-07 18:39:00+00:00,0
2025-11-07 18:31:00+00:00,Low,0.6727487669875936,2,1,2,14,2025-11-07 18:40:00+00:00,0
2025-11-07 18:32:00+00:00,High,0.678843824190549,3,1,1,0,2025-11-07 18:41:00+00:00,2
2025-11-07 18:33:00+00:00,High,1.1500102926985774,3,1,1,1,2025-11-07 18:42:00+00:00,2
2025-11-07 18:34:00+00:00,High,1.3084084572426087,3,1,1,2,2025-11-07 18:43:00+00:00,2
